"outcome_concept_id","pt"
36315377,"WAIST CIRCUMFERENCE INCREASED"
35708646,"DOUGLAS' POUCH MASS"
36313965,"INVESTIGATION"
35607236,"EYELID TUMOUR"
37521803,"RETROSTERNAL FLUID EVACUATION"
35306294,"SEBACEOUS NAEVUS"
37320261,"ACNE FULMINANS"
37522330,"SPLENORENAL SHUNT"
35506483,"ADRENAL CYST"
37522348,"SWAN GANZ CATHETER PLACEMENT"
37520695,"BENIGN BREAST LUMP REMOVAL"
36617240,"METASTASES TO THE RESPIRATORY SYSTEM"
35808992,"INJECTION SITE JOINT MOVEMENT IMPAIRMENT"
35305982,"KYPHOSIS CONGENITAL"
35306016,"ALBRIGHT'S DISEASE"
35606928,"EYELID EXFOLIATION"
35305459,"HYPER IGE SYNDROME"
36110912,"HERPES DERMATITIS"
36617343,"ASTROCYTOMA, LOW GRADE"
35104408,"HODGKIN'S DISEASE STAGE I"
36617709,"PROSTATE CANCER STAGE IV"
35606861,"CORNEAL HYPERTROPHY"
37420398,"OCCUPATIONAL EXPOSURE TO DUST"
35606958,"DARK CIRCLES UNDER EYES"
35305558,"CONGENITAL HYPOPARATHYROIDISM"
36315355,"PROSTATE EXAMINATION"
36416520,"LACK OF SATIETY"
36045730,"NEPHROGENIC FIBROSING DERMOPATHY"
37320216,"RASH MACULOVESICULAR"
36818737,"CAPUT SUCCEDANEUM"
36312953,"BLOOD THROMBOPLASTIN"
35305405,"PSEUDOTRUNCUS ARTERIOSUS"
36316442,"URINE COPPER INCREASED"
36314436,"PERTUSSIS IDENTIFICATION TEST POSITIVE"
36211377,"NECK CRUSHING"
36315331,"ORTHOPEDIC EXAMINATION"
36110118,"MENINGITIS ENTEROCOCCAL"
37520650,"JOINT STABILISATION"
36617672,"VULVAL CANCER STAGE 0"
36110617,"TESTICULAR ABSCESS"
36110242,"STREPTOBACILLUS INFECTION"
37420513,"CARDIAC ASSISTANCE DEVICE USER"
37320196,"ITCHING SCAR"
37320140,"ACRODERMATITIS"
36211598,"NEUROLOGICAL COMPLICATION FROM DEVICE"
36617366,"INTRACRANIAL HAEMANGIOMA"
36313919,"OPTICAL COHERENCE TOMOGRAPHY"
36918859,"CARDIAC NEUROSIS"
36110647,"SEPTIC PHLEBITIS"
36516962,"CALCIFICATION OF MUSCLE"
35506612,"DIABETES WITH HYPEROSMOLARITY"
36617186,"NIPPLE NEOPLASM"
35707575,"ANAL SPASM"
36315259,"BODY HEIGHT ABNORMAL"
37019346,"RENAL ARTERY ARTERIOSCLEROSIS"
36617791,"GLOTTIS CARCINOMA"
35708477,"LIP AND/OR ORAL CAVITY CANCER RECURRENT"
36211729,"COMPLICATIONS OF TRANSPLANTED LUNG"
36211606,"ELSCHNIG'S BODIES"
36617429,"PINEAL PARENCHYMAL NEOPLASM MALIGNANT"
37520959,"RECTOCELE REPAIR"
36110750,"MYCOBACTERIUM ABSCESSUS INFECTION"
36312084,"BLOOD PRESSURE SYSTOLIC"
35205004,"HEART-LUNG TRANSPLANT REJECTION"
36211711,"ASHERMAN'S SYNDROME"
35205081,"CONGENITAL HEART VALVE DISORDER"
35104079,"ANAEMIC HYPOXIA"
37521594,"SALPINGOPLASTY"
36312071,"BLOOD PRESSURE DIASTOLIC"
36617901,"RESPIRATORY TRACT CARCINOMA IN SITU"
36314935,"COMPUTERISED TOMOGRAM HEAD"
35204946,"REPERFUSION ARRHYTHMIA"
35305774,"HYPERMETHIONINAEMIA"
35506800,"POST PROCEDURAL HYPOTHYROIDISM"
36516952,"CERVICOGENIC HEADACHE"
36110789,"TUBERCULOUS TENOSYNOVITIS"
36211557,"DEVICE OCCLUSION"
36313034,"FIBRIN ABNORMAL"
36718336,"MULTIPLE SYSTEM ATROPHY"
37521548,"CERVICAL CONISATION"
37522174,"HAEMANGIOMA REMOVAL"
35506509,"DIABETIC GASTROENTEROPATHY"
35305799,"GLYCOGEN STORAGE DISEASE TYPE V"
35607335,"VITREOUS FIBRIN"
36110628,"ACINETOBACTER BACTERAEMIA"
35305794,"GALACTOSAEMIA"
37522230,"PHOTOCOAGULATION"
35104539,"NODAL MARGINAL ZONE B-CELL LYMPHOMA"
36110014,"ASYMPTOMATIC BACTERIURIA"
36617290,"BASOSQUAMOUS CARCINOMA"
37219956,"PARANASAL SINUS DISCOMFORT"
35708406,"ANAL CANCER STAGE III"
37521717,"CYSTOCELE REPAIR"
37521571,"INTRA-UTERINE CONTRACEPTIVE DEVICE INSERTION"
37520943,"ANAL FISTULA EXCISION"
36311991,"POPLITEAL PULSE DECREASED"
35707787,"URAEMIC GASTROPATHY"
35305691,"INTESTINAL MALROTATION"
37522240,"PREOPERATIVE CARE"
35305587,"MICROCORNEA"
37320327,"UMBILICAL HAEMORRHAGE"
36314375,"BACTERIA BODY FLUID IDENTIFIED"
36211152,"ALCOHOL INDUCED PERSISTING DEMENTIA"
35506487,"BENIGN NEOPLASM OF ADRENAL GLAND"
36315993,"INSPIRATORY CAPACITY ABNORMAL"
36313674,"COLD AGGLUTININS"
35104269,"RETINOPATHY SICKLE CELL"
37521617,"BREECH EXTRACTION"
36313643,"ANTI-ISLET CELL ANTIBODY POSITIVE"
35104696,"FAMILIAL POLYCYTHAEMIA"
36211685,"POSTOPERATIVE HETEROTOPIC CALCIFICATION"
37219786,"BRONCHIAL DYSPLASIA"
35205331,"MYOCARDIAL OEDEMA"
36313029,"FIBRIN"
35305657,"PERIODONTAL CONGENITAL ANOMALY"
37521013,"INTESTINAL ADHESION LYSIS"
35305441,"PERSISTENT LEFT SUPERIOR VENA CAVA"
35306251,"PULMONARY SEQUESTRATION"
35305443,"SCIMITAR SYNDROME"
37521869,"MICROGRAPHIC SKIN SURGERY"
36617832,"LUNG SQUAMOUS CELL CARCINOMA STAGE II"
35607059,"KERATITIS VIRAL"
36516856,"PERIODIC LIMB MOVEMENT DISORDER"
35104741,"LYMPHADENITIS BACTERIAL"
37521377,"VASECTOMY"
36313462,"SEZARY CELLS INCREASED"
35305896,"MICROCHEILIA"
37520848,"SCLERAL OPERATION"
35305912,"CARPUS CURVUS"
36110620,"FASCIAL INFECTION"
37521732,"NEPHROSTOMY"
36009904,"DIFFUSE VASCULITIS"
36316090,"CHEST X-RAY NORMAL"
36211525,"CEREBRAL HYPOPERFUSION"
36313487,"BIOPSY LIVER NORMAL"
36416620,"COPPER METABOLISM DISORDER"
37521755,"URETERAL STENT REMOVAL"
35809046,"DELIRIUM FEBRILE"
36211332,"LUMBOSACRAL PLEXUS INJURY"
35708200,"FAECAL VOMITING"
36818655,"MATERNAL HYPERTENSION AFFECTING FOETUS"
36617942,"PAGET'S DISEASE OF SKIN"
37521568,"FEMALE STERILISATION"
36313853,"LEUKOTRIENE INCREASED"
35306111,"HEREDITARY SPASTIC PARAPLEGIA"
35305554,"CONGENITAL ADRENAL GLAND HYPOPLASIA"
36315215,"BIOPSY CORNEA ABNORMAL"
36315544,"SERUM AMYLOID A PROTEIN INCREASED"
37520859,"OPHTHALMIC FLUID DRAINAGE"
35306177,"ACCESSORY BREAST"
37520636,"BAKER'S CYST EXCISION"
36211563,"FAILURE TO CAPTURE"
35808989,"INJECTION SITE ISCHAEMIA"
35607002,"IRIS NEOVASCULARISATION"
36211566,"INAPPROPRIATE DEVICE SIGNAL DETECTION"
36211266,"SINUS TARSI SYNDROME"
35707915,"GASTROENTERITIS CALICIVIRAL"
36313077,"PROTEIN S ABNORMAL"
36316024,"TOTAL LUNG CAPACITY INCREASED"
37522021,"IMMUNISATION"
36314829,"BIOPSY CHEST WALL ABNORMAL"
36110166,"PNEUMONIA MORAXELLA"
36617525,"URETHRAL NEOPLASM"
36211775,"POST VACCINATION SYNDROME"
37521775,"URETHRAL STENT INSERTION"
37320244,"ADIPOSIS DOLOROSA"
37521736,"PYELOPLASTY"
35708214,"ANO-RECTAL STENOSIS"
35808894,"IMPLANT SITE NECROSIS"
36110959,"PARAINFLUENZAE VIRAL LARYNGOTRACHEOBRONCHITIS"
36617391,"GLIOSARCOMA"
35607436,"AMBLYOPIA STRABISMIC"
36313721,"CELL MARKER INCREASED"
36316400,"CALCIUM IONISED ABNORMAL"
35104463,"LYMPHOMA TRANSFORMATION"
37521145,"UNRELATED DONOR BONE MARROW TRANSPLANTATION THERAPY"
35708217,"AFFERENT LOOP SYNDROME"
36315892,"BIOPSY PROSTATE ABNORMAL"
35634544,"RETINAL NAEVUS"
36314112,"OXYGEN CONSUMPTION"
35707655,"TOOTH SOCKET HAEMORRHAGE"
36617767,"PHARYNGEAL NEOPLASM BENIGN"
42890169,"TUMOUR PERFORATION"
37521471,"SPEECH REHABILITATION"
36312319,"BLOOD GROWTH HORMONE ABNORMAL"
36315328,"OPHTHALMOLOGICAL EXAMINATION"
36617616,"OVARIAN DYSGERMINOMA STAGE UNSPECIFIED"
36312900,"MEGAKARYOCYTES"
35635672,"UTHOFF'S PHENOMENON"
36109964,"BACTERIAL DISEASE CARRIER"
36818763,"ERYTHEMA TOXICUM NEONATORUM"
36316044,"BIOPSY LARYNX ABNORMAL"
35104794,"SPLENIC GRANULOMA"
37520696,"BREAST CYST EXCISION"
36356345,"VENTRICULOGRAM"
37520798,"OESTROGEN REPLACEMENT THERAPY"
37521259,"VOCAL CORD POLYPECTOMY"
36718617,"HIPPOCAMPAL SCLEROSIS"
35607250,"MALIGNANT NEOPLASM OF CHOROID"
36718274,"KERNIG'S SIGN"
35909674,"HEPATOBILIARY CARCINOMA IN SITU"
35305670,"EAGLE BARRETT SYNDROME"
35708503,"TONGUE CANCER METASTATIC"
37320330,"CAMPBELL DE MORGAN SPOTS"
35306010,"SILVER-RUSSELL SYNDROME"
36315330,"OPHTHALMOLOGICAL EXAMINATION NORMAL"
37521083,"BILIARY SPHINCTEROTOMY"
37522151,"DRUG THERAPY"
36109990,"MALACOPLAKIA VESICAE"
35708002,"ENTEROCOLITIS AIDS"
35305954,"TIBIAL TORSION"
36617952,"AMYLOIDOMA"
36111051,"VIRAL RHINITIS"
36315506,"FIBRONECTIN INCREASED"
35909456,"GALLBLADDER INJURY"
35607046,"ALLERGIC KERATITIS"
36312196,"URINE CORTISOL/CREATININE RATIO INCREASED"
35606915,"BLEPHARAL PIGMENTATION"
36718318,"NEONATAL OVERSEDATION"
37420576,"FOREIGN TRAVEL"
36110872,"EPIDEMIC PLEURODYNIA"
37119488,"BREAST HAEMATOMA"
35708551,"ANGINA BULLOSA HAEMORRHAGICA"
37420425,"DIVORCED PARENTS"
37320319,"ASTEATOSIS"
36617456,"BLADDER ADENOCARCINOMA STAGE III"
36313856,"NEUTRALISING ANTIBODIES NEGATIVE"
35305425,"HAEMORRHAGIC ARTERIOVENOUS MALFORMATION"
35204901,"ATRIAL CONDUCTION TIME PROLONGATION"
35707498,"COLPOCELE"
36313819,"LIGHT CHAIN ANALYSIS"
36718396,"HYPOAESTHESIA FACIAL"
35708485,"METASTASES TO MOUTH"
35707529,"PENETRATING ABDOMINAL TRAUMA"
37420415,"CAREGIVER"
35305483,"XYY SYNDROME"
37521793,"LUNG NEOPLASM SURGERY"
37521094,"PANCREATOBILIARY SPHINCTEROTOMY"
36110209,"PNEUMONIA SALMONELLA"
35708700,"SALIVARY GLAND CYST"
36312453,"FREE THYROXINE INDEX DECREASED"
35306144,"URETHRAL INTRINSIC SPHINCTER DEFICIENCY"
35707945,"BALANTIDIASIS"
36110133,"NECROBACILLOSIS"
35606925,"EYELASH THICKENING"
37219995,"LARYNGEAL VENTRICLE PROLAPSE"
35104376,"TRISOMY 12"
37019421,"FAECALURIA"
35328606,"FOETAL HYDANTOIN SYNDROME"
35305655,"HYPODONTIA"
35104632,"NATURAL KILLER-CELL LYMPHOBLASTIC LYMPHOMA"
36416495,"ACID-BASE BALANCE DISORDER MIXED"
35104168,"FACTOR IX INHIBITION"
37521331,"ADENOTONSILLECTOMY"
35607048,"CORNEAL ENDOTHELIITIS"
36312780,"NASOGASTRIC OUTPUT HIGH"
35809352,"THERAPEUTIC REACTION TIME DECREASED"
36315526,"PROCALCITONIN"
36312005,"RADIAL PULSE DECREASED"
35305579,"DEVELOPMENTAL GLAUCOMA"
36110270,"ADENOPATHY SYPHILITIC"
35305777,"LYSINURIC PROTEIN INTOLERANCE"
35104106,"CONGENITAL DYSKERATOSIS"
36617696,"PENIS CARCINOMA METASTATIC"
35506686,"SECRETORY ADENOMA OF PITUITARY"
36009869,"ALLERGIC RESPIRATORY DISEASE"
35707997,"CYTOMEGALOVIRUS PROCTOCOLITIS"
35306260,"ACRODERMATITIS ENTEROPATHICA"
36110029,"CELLULITIS OF MALE EXTERNAL GENITAL ORGAN"
36516826,"SENILE ANKYLOSING VERTEBRAL HYPEROSTOSIS"
36314608,"CSF MEASLES ANTIBODY POSITIVE"
36315258,"BODY HEIGHT"
36312757,"ULTRASOUND ABDOMEN"
37622503,"VEIN WALL HYPERTROPHY"
36312437,"SEX HORMONE BINDING GLOBULIN INCREASED"
37521904,"CHONDROPLASTY"
37585264,"KNEE MENISCECTOMY"
35607474,"LOSS OF VISUAL CONTRAST SENSITIVITY"
36314675,"HEPATITIS B CORE ANTIGEN"
36818725,"RENAL DISORDER IN PREGNANCY"
35104846,"MENINGITIS EOSINOPHILIC"
43053800,"CATHETER SITE BRUISE"
35205228,"LUPUS ENDOCARDITIS"
36818797,"GALACTOSTASIS"
37520732,"CARDIAC REHABILITATION THERAPY"
36315909,"SMEAR CERVIX"
36110899,"ST. LOUIS ENCEPHALITIS"
36312826,"BIOPSY TONGUE NORMAL"
35305475,"FRAGILE X SYNDROME"
35708511,"OESOPHAGEAL ADENOCARCINOMA METASTATIC"
35809345,"RENIN-ANGIOTENSIN SYSTEM INHIBITION"
36316413,"IRON BINDING CAPACITY UNSATURATED INCREASED"
37520729,"CARDIAC ANEURYSM REPAIR"
35707873,"ANAL CANDIDIASIS"
36617681,"BENIGN NEOPLASM OF EPIDIDYMIS"
35607411,"RETINAL ARTERY SPASM"
37119605,"SPERMATOCELE"
36314653,"HTLV-1 TEST POSITIVE"
35104865,"PSEUDOMONONUCLEOSIS"
37522338,"BLOOD PRESSURE MANAGEMENT"
36617544,"BENIGN FEMALE REPRODUCTIVE TRACT NEOPLASM"
36617510,"URETERIC CANCER METASTATIC"
36110886,"MENINGITIS ENTEROVIRAL"
37019291,"NEPHRITIC SYNDROME"
36718575,"CERVICAL NEURITIS"
35305941,"MESOMELIA"
37219836,"MIDDLE LOBE SYNDROME"
35305565,"MULTIPLE ENDOCRINE ADENOMATOSIS TYPE II"
36312793,"BIOPSY GINGIVAL"
36111022,"ENCEPHALITIS INFLUENZAL"
37521076,"REMOVAL OF FOREIGN BODY FROM OESOPHAGUS"
35707672,"GIANT CELL EPULIS"
35104569,"WALDENSTROM'S MACROGLOBULINAEMIA REFRACTORY"
36312315,"BLOOD GONADOTROPHIN DECREASED"
37521670,"VAGINAL REMOVAL OF INTRAUTERINE FOREIGN BODY"
36313868,"ASPIRATION BIOPSY"
36110389,"PENICILLIOSIS"
35104482,"B-CELL UNCLASSIFIABLE LYMPHOMA LOW GRADE"
35607204,"VITH NERVE INJURY"
36312385,"BLOOD TESTOSTERONE FREE DECREASED"
36211401,"SPINAL CORD HERNIATION"
35808866,"DRUG IMPLANT REJECTION"
35708681,"SCLEROSING ENCAPSULATING PERITONITIS"
37520920,"ABDOMINAL SINUS REPAIR"
36316085,"BRONCHOSCOPY"
35306006,"NAIL-PATELLA SYNDROME"
37119630,"SEMINAL VESICULAR DISORDER"
35506785,"THYROID TUBERCULOSIS"
36211511,"ARTERIOVENOUS FISTULA OCCLUSION"
36312755,"STOMACH SCAN ABNORMAL"
36314943,"SCAN BRAIN"
36211669,"INCISION SITE ERYTHEMA"
36315897,"BIOPSY TESTES"
36311786,"CARDIAC ELECTROPHYSIOLOGIC STUDY"
36211552,"DEFIBRILLATION THRESHOLD INCREASED"
36315358,"PULMONARY PERCUSSION TEST ABNORMALITY"
36148155,"LOCHIA MALODOUROUS"
36110666,"INFECTED BUNION"
35737642,"COLITIS PSEUDOMEMBRANOUS"
37320253,"SKIN EROSION"
35808779,"VESSEL PUNCTURE SITE HAEMATOMA"
35306218,"PERSISTENT UROGENITAL SINUS"
36718113,"PRIMARY PROGRESSIVE MULTIPLE SCLEROSIS"
37522202,"MACROPHAGE ACTIVATION"
36617768,"PHARYNGEAL POLYP"
36919234,"SUICIDAL BEHAVIOUR"
36314971,"CSF IMMUNOGLOBULIN DECREASED"
36314992,"CSF MONONUCLEAR CELL COUNT INCREASED"
36211479,"INTERCEPTED DRUG DISPENSING ERROR"
35708645,"STOMATITIS RADIATION"
36314654,"HTLV-2 TEST POSITIVE"
37520658,"PATELLECTOMY"
37520871,"CANTHOPLASTY"
35406332,"EAR CANAL INJURY"
36314877,"X-RAY LIMB"
36211158,"CELL-MEDIATED CYTOTOXICITY"
36617547,"PLACENTAL CHORIOANGIOMA"
35104278,"THALASSAEMIA TRAIT"
35305576,"THYROID MALFORMATION"
37420480,"ELDER ABUSE"
36312142,"ACTH STIMULATION TEST ABNORMAL"
36110483,"CRANIAL NERVE INFECTION"
36316469,"URINE ELECTROLYTES DECREASED"
35607387,"SCLERAL PIGMENTATION"
35708574,"ORAL TOXICITY"
37522328,"PULMONARY ARTERY THERAPEUTIC PROCEDURE"
37119574,"PENILE ADHESION"
35708301,"ILEAL ULCER PERFORATION"
36314206,"PORPHYRINS URINE ABNORMAL"
37521940,"TENDON SHEATH LESION EXCISION"
36211460,"DRUG ADMINISTERED AT INAPPROPRIATE SITE"
36718152,"CEREBROSPINAL FLUID RETENTION"
35305878,"BRANCHIAL CLEFT SINUS"
35205076,"CARDIAC VALVE ABSCESS"
35708170,"CULLEN'S SIGN"
35607327,"CHOROIDAL RUPTURE"
36311861,"BIOPSY HEART"
36211470,"INTERCEPTED DRUG ADMINISTRATION ERROR"
37521470,"READING REHABILITATION"
36211403,"SPINAL CORD INJURY CAUDA EQUINA"
35808955,"INFUSION SITE URTICARIA"
35607145,"ORBITAL INFECTION"
36311902,"ELECTROCARDIOGRAM"
36110509,"FUNISITIS"
37220068,"TRACHEAL INFLAMMATION"
35707815,"OROANTRAL FISTULA"
36211151,"ACUTE PROMYELOCYTIC LEUKAEMIA DIFFERENTIATION SYNDROME"
35607285,"OCULAR DYSMETRIA"
35707726,"COMPLICATIONS OF TRANSPLANTED PANCREAS"
36110548,"INCISION SITE INFECTION"
35708695,"AURICULOTEMPORAL SYNDROME"
35205256,"CHRONIC LEFT VENTRICULAR FAILURE"
35306185,"CONGENITAL VAGINAL CYST"
36314161,"BLOOD GLUCOSE NORMAL"
35506511,"DIABETIC GASTROPATHY"
36617643,"MALIGNANT OVARIAN CYST"
37520654,"LIGAMENT OPERATION"
36009720,"PRURITUS ALLERGIC"
37622531,"ORTHOSTATIC HYPERTENSION"
35708241,"INTESTINAL DIAPHRAGM DISEASE"
37622507,"AORTIC ELONGATION"
36617236,"METASTASES TO REPRODUCTIVE ORGAN"
37019457,"STAG HORN CALCULUS"
35104586,"ANAPLASTIC LARGE CELL LYMPHOMA T- AND NULL-CELL TYPES STAGE I"
36314304,"UBIQUINONE DECREASED"
37521368,"MALE CONTRACEPTION"
35205297,"MYOCARDITIS MYCOTIC"
35205362,"PERICARDITIS FUNGAL"
36009893,"CHRONIC ALLOGRAFT NEPHROPATHY"
35607062,"MYCOTIC CORNEAL ULCER"
35708137,"CHILAIDITI'S SYNDROME"
35204962,"SUPRAVENTRICULAR TACHYARRHYTHMIA"
35808937,"INFUSION SITE MASS"
36416692,"PLASMA PROTEIN METABOLISM DISORDER"
36312057,"VENOGRAM ABNORMAL"
36313954,"APNOEA TEST"
36315242,"NEUROPSYCHOLOGICAL TEST ABNORMAL"
37420488,"PSYCHOLOGICAL ABUSE"
35707541,"INCISIONAL HERNIA GANGRENOUS"
36312284,"INSULIN TOLERANCE TEST ABNORMAL"
36314721,"HUMAN HERPES VIRUS 6 SEROLOGY"
36818764,"HAEMORRHAGE NEONATAL"
36313727,"FREE PROSTATE-SPECIFIC ANTIGEN DECREASED"
37521757,"URETERIC CALCULUS REMOVAL"
36315756,"URODYNAMICS MEASUREMENT"
35226386,"ATRIOVENTRICULAR BLOCK THIRD DEGREE"
37220048,"PHARYNGEAL INFLAMMATION"
35104432,"HODGKIN'S DISEASE LYMPHOCYTE PREDOMINANCE TYPE STAGE III"
36110812,"ENCEPHALITIS PROTOZOAL"
37521172,"LYMPHOID TISSUE OPERATION"
36316059,"BIOPSY VOCAL CORD"
36416555,"RESORPTION BONE INCREASED"
37521439,"CSF SHUNT REMOVAL"
35204984,"VENTRICULAR TACHYARRHYTHMIA"
36315239,"MINI MENTAL STATUS EXAMINATION ABNORMAL"
36516946,"DACTYLITIS"
36110916,"HERPES SIMPLEX VISCERAL"
36315288,"EMERGENCY CARE EXAMINATION"
36211576,"UNDERSENSING"
37521811,"THORACOPLASTY"
35205188,"MICROVASCULAR ANGINA"
36315202,"VISUAL ACUITY TESTS NORMAL"
35305808,"CARNITINE PALMITOYLTRANSFERASE DEFICIENCY"
35506655,"HYPOPROLACTINAEMIA"
35104387,"EOSINOPHILIC LEUKAEMIA"
37521801,"CHEST WALL OPERATION"
36110739,"ARTERIOVENOUS GRAFT SITE ABSCESS"
36312898,"BONE MARROW PLASMACYTE COUNT INCREASED"
36211543,"DEVICE ELECTRICAL FINDING"
35707542,"INCISIONAL HERNIA, OBSTRUCTIVE"
36312042,"CAROTID INTIMA-MEDIA THICKNESS INCREASED"
35708671,"RETROPERITONEAL EFFUSION"
36110887,"EPSTEIN-BARR VIRAEMIA"
37520988,"ROUX LOOP CONVERSION"
35104377,"CHRONIC EOSINOPHILIC LEUKAEMIA"
35204923,"ANOMALOUS ATRIOVENTRICULAR EXCITATION"
37522053,"DENTAL DISORDER PROPHYLAXIS"
36312865,"COOMBS DIRECT TEST NEGATIVE"
35708375,"ANAL CANCER METASTATIC"
36718546,"LOSS OF DREAMING"
36617504,"TRANSITIONAL CELL CANCER OF THE RENAL PELVIS AND URETER"
37119541,"SENILE GENITAL ATROPHY"
37119753,"VARICOSE VEINS VULVAL"
37521936,"PERINEAL OPERATION"
36315718,"URINE POTASSIUM ABNORMAL"
37119743,"VAGINAL FISTULA"
36211588,"DIALYSIS DEVICE COMPLICATION"
36718270,"GLABELLAR REFLEX ABNORMAL"
36009960,"SELECTIVE IGG SUBCLASS DEFICIENCY"
36211125,"DISLOCATION OF STERNUM"
35305820,"TYPE IIA HYPERLIPIDAEMIA"
36718394,"HYPERPATHIA"
36617593,"FALLOPIAN TUBE CANCER STAGE III"
37521325,"SALIVARY GLAND OPERATION"
35104291,"ISOIMMUNE HAEMOLYTIC DISEASE"
35843452,"THERAPEUTIC PRODUCT CONTAMINATION"
35708068,"EPIPLOIC APPENDAGITIS"
36314361,"VITAMIN C INCREASED"
36617715,"SCROTAL CANCER"
36617940,"MASTOCYTOMA"
37420426,"FAMILIAL RISK FACTOR"
35708230,"GASTRIC ILEUS"
37587298,"UTERUS EVACUATION"
36316396,"BLOOD ZINC DECREASED"
36315997,"MAXIMAL VOLUNTARY VENTILATION"
36316027,"VITAL CAPACITY ABNORMAL"
37585215,"JOINT RECONSTRUCTION"
37119765,"CLITORAL ENGORGEMENT"
37587755,"SKIN SQUAMOUS CELL CARCINOMA SURGERY"
37119588,"PENILE VEIN THROMBOSIS"
36315255,"APGAR SCORE ABNORMAL"
35808799,"APPLICATION SITE EROSION"
36718479,"PHRENIC NERVE PARALYSIS"
36516996,"ANGIOFIBROMA"
36111040,"SPINAL INFECTION VIRAL"
35305569,"CONGENITAL HYPERTHYROIDISM"
35305818,"TYPE II HYPERLIPIDAEMIA"
35104624,"MYCOSIS FUNGOIDES STAGE IV"
36316097,"MEDIASTINOSCOPY"
36211670,"INCISION SITE HAEMATOMA"
37219788,"BRONCHIAL HAEMORRHAGE"
35808929,"INFUSION SITE HAEMORRHAGE"
37219805,"INFANTILE ASTHMA"
36316405,"CALCIUM PHOSPHATE PRODUCT INCREASED"
36312963,"CAPILLARY PERMEABILITY"
36617248,"INTRAVASCULAR PAPILLARY ENDOTHELIAL HYPERPLASIA"
35708652,"PELVIC FLUID COLLECTION"
36617775,"BENIGN TRACHEAL NEOPLASM"
36818758,"RESPIRATORY TRACT HAEMORRHAGE NEONATAL"
35737102,"PERIANAL FUNGAL INFECTION"
36312754,"STOMACH SCAN"
35305945,"MUCKLE-WELLS SYNDROME"
37521556,"CERVIX OPERATION"
36312384,"BLOOD TESTOSTERONE FREE ABNORMAL"
37019272,"URINARY FISTULA"
36110737,"URINARY TRACT INFECTION NEONATAL"
37420365,"POVERTY"
36312006,"RADIAL PULSE INCREASED"
36211625,"PERIPROSTHETIC OSTEOLYSIS"
35707793,"ANAL FISTULA INFECTION"
36312666,"FAECAL FAT INCREASED"
35305852,"MUCOPOLYSACCHARIDOSIS"
36516995,"SOFT TISSUE NECROSIS"
35808935,"INFUSION SITE IRRITATION"
36517080,"METASTASES TO PERINEUM"
35104126,"SPONTANEOUS HAEMATOMA"
36918910,"BURNOUT SYNDROME"
36313535,"ASPARTATE AMINOTRANSFERASE NORMAL"
36313917,"NUCLEAR MAGNETIC RESONANCE IMAGING NORMAL"
37522374,"VENIPUNCTURE"
35708478,"LIP AND/OR ORAL CAVITY CANCER STAGE 0"
37520661,"RHEUMATOID NODULE REMOVAL"
35104327,"LEUKAEMIC INFILTRATION BRAIN"
35104634,"PRECURSOR T-LYMPHOBLASTIC LYMPHOMA/LEUKAEMIA RECURRENT"
35808764,"ADMINISTRATION SITE REACTION"
35306038,"CONGENITAL MYOPATHY"
35305935,"HYPOCHONDROPLASIA"
35305886,"CYCLOPIA"
36315757,"BIOPSY BLADDER"
35809053,"PUERPERAL PYREXIA"
36315921,"COLPOSCOPY"
35707790,"VISCERAL OEDEMA"
36314427,"LEGIONELLA SEROLOGY"
37622519,"VENOUS HAEMORRHAGE"
36311901,"ECG SIGNS OF VENTRICULAR HYPERTROPHY"
36312897,"BONE MARROW METAMYELOCYTE COUNT INCREASED"
36315542,"PYROGLUTAMATE INCREASED"
37019240,"BLADDER FIBROSIS"
35205293,"MYOCARDITIS BACTERIAL"
37420570,"CONVALESCENT"
36313120,"VON WILLEBRAND'S FACTOR ANTIGEN INCREASED"
36110744,"INFECTIVE ANEURYSM"
36111021,"CYSTITIS VIRAL"
37521097,"DUODENECTOMY"
36516743,"MEDIAL TIBIAL STRESS SYNDROME"
36313178,"PLATELET COUNT NORMAL"
35104121,"HAEMORRHAGIC DISEASE OF NEWBORN"
36312909,"LYMPH NODES SCAN ABNORMAL"
37521694,"PSYCHOTHERAPY"
36009944,"HIV PERIPHERAL NEUROPATHY"
36110264,"STREPTOCOCCAL IMPETIGO"
36211778,"VACCINATION FAILURE"
37520745,"PERICARDIAL OPERATION"
35708196,"ACETONAEMIC VOMITING"
37521859,"BURN DEBRIDEMENT"
36416502,"NEONATAL RESPIRATORY ALKALOSIS"
37588190,"ASTHMA EXACERBATION PROPHYLAXIS"
36312031,"AORTOGRAM ABNORMAL"
37522355,"VASCULAR CAUTERISATION"
35306098,"BALTIC MYOCLONIC EPILEPSY"
35809081,"ALCOHOLIC HANGOVER"
37219998,"VOCAL CORD ATROPHY"
36316415,"SERUM FERRITIN ABNORMAL"
35808788,"APPLICATION SITE ATROPHY"
35104372,"CHRONIC LYMPHOCYTIC LEUKAEMIA STAGE 4"
35708003,"ENTEROCOLITIS BACTERIAL"
36110081,"WOUND INFECTION BACTERIAL"
35808953,"INFUSION SITE THROMBOSIS"
37219813,"ALVEOLITIS NECROTISING"
36312011,"BIOPSY ARTERY NORMAL"
36110072,"TONSILLITIS BACTERIAL"
36314360,"VITAMIN C DECREASED"
36110853,"MENINGOENCEPHALITIS ADENOVIRAL"
